bodyparts,forehead,forehead,forehead,trunk_base,trunk_base,trunk_base,trunk_01,trunk_01,trunk_01,trunk_02,trunk_02,trunk_02,trunk_03,trunk_03,trunk_03,trunk_04,trunk_04,trunk_04,trunk_nose,trunk_nose,trunk_nose,right_eartop,right_eartop,right_eartop,right_earmid,right_earmid,right_earmid,right_earbtm,right_earbtm,right_earbtm,right_tusk_end,right_tusk_end,right_tusk_end,left_eartop,left_eartop,left_eartop,left_earmid,left_earmid,left_earmid,left_earbtm,left_earbtm,left_earbtm,left_tusk_end,left_tusk_end,left_tusk_end,upper_jaw,upper_jaw,upper_jaw,lower_jaw,lower_jaw,lower_jaw,right_eye,right_eye,right_eye,left_eye,left_eye,left_eye,back_base,back_base,back_base,back_end,back_end,back_end,back_middle,back_middle,back_middle,tail_base,tail_base,tail_base,tail_end,tail_end,tail_end,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,belly_bottom,belly_bottom,belly_bottom,body_middle_right,body_middle_right,body_middle_right,body_middle_left,body_middle_left,body_middle_left
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
191,166.93274,8.716101,169.80702,,,,,,,168.45528,5.923536,169.5827,167.89183,8.297568,169.70491,170.16393,-1.5683857,164.10262,,,,167.12865,-1.5101812,157.92418,168.06001,-3.7008424,161.893,,,,,,,,,,,,,166.24487,-4.0922766,163.36598,,,,168.91008,-4.2994514,164.06822,,,,,,,,,,163.5268,-3.7010756,158.80458,157.44997,-1.5557357,152.46187,161.72765,-2.4926848,156.32527,157.44997,-1.5557357,152.46187,,,,163.68236,4.6939254,163.73769,163.47713,8.9646845,163.86098,163.3872,10.664023,163.84602,,,,168.27916,8.300598,165.02754,169.05931,10.222166,165.91197,155.14015,11.60638,153.88263,156.94324,5.00223,154.61122,159.9365,6.2660093,154.93074,155.80505,9.40686,153.82645,160.54381,10.833223,156.61609,160.08649,12.670025,156.5758,162.56068,6.136867,159.04863,163.36958,1.6882778,155.59053,,,
192,167.23026,8.639821,170.11989,,,,,,,168.395,5.912389,169.70453,168.17583,8.278105,169.99335,170.15332,-1.5382283,164.14114,,,,167.24174,-1.5031583,158.0312,168.06992,-3.730755,161.93964,,,,,,,,,,,,,166.37431,-4.11384,163.56807,,,,169.02069,-4.253628,164.1946,,,,,,,,,,163.52396,-3.6440282,158.84573,157.4256,-1.5577568,152.50302,161.8822,-2.7233162,156.54128,157.4256,-1.5577568,152.50302,154.48732,10.2976265,152.11594,163.70212,4.6554303,163.82332,163.50162,8.963339,163.88567,163.34453,10.697494,163.87657,,,,168.93538,8.574242,165.67712,169.12819,10.313399,165.97636,155.21133,11.55544,153.79712,156.96246,5.0016766,154.63382,159.90654,6.321159,154.9729,155.84012,9.54432,153.85551,160.53218,10.782019,156.63275,160.10312,12.610394,156.524,162.71373,5.9526596,159.22433,,,,,,
193,167.23293,8.625143,170.15337,,,,,,,168.69101,5.856678,170.01772,168.19217,8.276978,170.00995,170.15523,-1.5410775,164.19315,,,,167.33427,-1.5210721,158.12144,168.32846,-3.7872717,162.27806,,,,,,,,,,,,,166.34369,-4.2121234,163.5724,,,,169.05632,-4.17835,164.29869,,,,,,,,,,163.7716,-3.6144395,159.18222,157.63986,-1.5772163,152.74596,162.24289,-2.7870622,156.94064,157.63986,-1.5772163,152.74596,154.52008,10.339371,152.12648,163.68883,4.685719,163.84378,163.5053,8.913016,163.89192,163.31337,10.64922,163.87259,,,,168.9646,8.545556,165.77016,169.33295,10.269445,166.16965,155.29834,11.543446,153.8739,157.14017,4.9416304,154.88708,159.88882,6.3204885,154.99785,155.95934,9.716952,153.95726,160.4982,10.669785,156.64505,160.2754,12.548696,156.6812,162.81725,5.8909674,159.39503,,,,,,
194,167.23825,8.5938225,170.14775,,,,,,,168.68306,5.9805636,170.08594,168.23529,8.422617,170.03085,170.14705,-1.5441176,164.25319,,,,167.37926,-1.5235718,158.26482,168.36714,-3.7684433,162.31511,,,,,,,,,,,,,166.39441,-4.281632,164.18138,,,,169.31587,-4.197641,164.55113,,,,,,,,,,163.74854,-3.6107733,159.28123,157.61842,-1.6169047,152.83492,162.2052,-2.7937944,157.03932,157.61842,-1.6169047,152.83492,155.25888,9.816582,152.74126,163.47246,3.9869611,163.7211,163.72534,8.871186,164.1093,163.02899,10.638993,163.57544,,,,169.2019,8.797196,165.99527,169.61412,10.2211275,166.43787,155.41682,11.901928,153.93524,156.99178,4.344113,154.78696,159.7012,4.98808,154.84253,,,,160.59377,10.634546,156.73045,160.2786,12.516702,156.67665,163.02141,5.830866,159.64711,,,,,,
195,167.24469,8.616687,170.1533,,,,,,,168.675,5.9219384,170.12181,168.1073,8.423755,170.29501,170.40678,-1.5340844,164.54066,,,,167.35544,-1.5191921,158.33034,168.4206,-3.67585,162.43631,,,,,,,,,,,,,166.38086,-4.286821,164.27414,,,,169.31688,-4.0774236,164.61424,,,,,,,,,,164.27528,-3.7468917,159.81158,157.6372,-1.6412926,152.87326,162.23117,-2.7968452,157.15004,157.6372,-1.6412926,152.87326,155.30687,9.720504,152.67735,163.47963,3.9878495,163.71011,163.72905,8.837967,164.10359,163.03673,10.570078,163.5636,,,,,,,,,,155.59583,11.877983,154.02391,157.51038,4.4264083,155.33046,159.72514,4.932313,154.80893,,,,160.62091,10.546705,156.68573,160.35316,12.427923,156.75623,163.02037,5.77303,159.66069,,,,,,
196,167.2536,8.669891,170.16002,,,,,,,168.83292,5.8386707,170.53314,168.36935,8.577708,170.58911,170.62787,-1.5665206,164.87059,,,,167.53442,-1.555891,158.66963,168.60481,-3.6884558,162.61409,,,,,,,,,,,,,166.3714,-4.2962184,164.30997,,,,169.58818,-4.082553,164.88353,,,,,,,,,,164.31502,-3.664296,159.94327,158.19276,-1.558703,153.51706,162.67572,-2.8152168,157.7181,158.19276,-1.558703,153.51706,155.30997,9.720563,152.67322,163.47116,3.987417,163.72311,163.68892,8.8260565,164.16559,163.03029,10.5699835,163.57344,,,,169.35814,8.8986435,165.82335,,,,155.73431,11.87189,153.83739,157.5947,4.422216,155.48569,159.79672,4.873297,154.70842,,,,160.82979,10.439026,156.79071,160.37674,12.417982,156.77715,163.42395,5.862213,160.18678,,,,,,
197,167.26755,8.670316,170.13692,,,,,,,168.86458,5.8326516,170.56416,168.37395,8.577383,170.5938,,,,,,,167.62897,-1.6535354,158.7973,168.63768,-3.7118618,162.67332,,,,,,,,,,,,,166.43036,-4.1758976,164.36748,,,,169.58145,-4.0421925,164.90523,,,,,,,,,,164.43193,-3.6710827,160.06349,158.57347,-1.6762569,153.89636,162.83167,-2.757013,158.14026,158.57347,-1.6762569,153.89636,155.95862,9.567963,153.01013,163.57475,4.4488287,163.80414,163.69415,8.86453,164.16888,163.1867,10.543314,163.6896,,,,169.36482,8.898225,165.82991,169.52802,10.402317,165.7728,156.15585,11.778932,154.14075,157.90323,4.4148726,155.79155,160.1525,5.0968757,155.04823,,,,160.83748,10.420464,156.77966,160.38206,12.232674,156.76064,163.43765,5.864924,160.20758,,,,,,
198,167.29265,8.690546,170.15237,,,,,,,169.03198,5.89315,170.73145,168.28986,8.68801,170.74055,,,,,,,167.59805,-1.6476854,159.04893,168.61917,-3.719288,162.7897,,,,,,,,,,,,,166.48715,-4.2626743,164.39581,,,,,,,,,,,,,,,,164.45164,-3.7549598,160.23773,158.75394,-1.7235752,154.22691,162.94511,-2.7553332,158.33432,158.75394,-1.7235752,154.22691,156.30159,9.45905,153.26944,163.69022,4.3304963,163.89677,163.62122,8.916748,164.0892,163.43475,10.6009865,163.65756,,,,169.39154,8.8965435,165.85616,169.46698,10.400973,165.87354,156.44785,11.7021,154.43553,158.10756,4.3989143,156.10347,160.31282,5.2023606,155.16525,,,,160.9,10.317109,156.70119,160.44489,12.029971,156.74933,163.45688,5.9281516,160.36803,,,,,,
199,167.51857,8.749565,170.29437,,,,,,,169.1321,5.9123435,170.78903,168.42044,8.605077,170.9818,,,,,,,167.70479,-1.6637732,159.34233,168.6308,-3.789396,163.07024,,,,,,,,,,,,,167.06454,-4.5102386,164.72475,,,,169.96724,-3.985856,165.42589,,,,,,,,,,164.65323,-3.667813,160.43924,158.89055,-1.755206,154.43893,163.09474,-2.7896872,158.553,158.89055,-1.755206,154.43893,156.50304,9.456337,153.34134,163.77116,4.7075567,163.9899,163.62122,8.916748,164.0892,163.41791,10.600763,163.68344,168.37729,4.7001934,164.60782,169.48442,8.8057375,166.01341,169.4441,10.363909,165.897,156.63501,11.63736,154.49504,158.88913,4.3765473,156.9108,160.6901,5.2773085,155.63565,,,,160.84402,10.239454,156.46509,160.46666,11.944938,156.68274,163.51573,6.2030444,160.47829,,,,,,
200,167.54813,8.747548,170.32458,,,,,,,169.31175,5.8926735,170.96724,168.6636,8.587883,171.22992,,,,,,,167.67096,-1.6885866,159.47363,168.65994,-3.7981563,163.21606,,,,,,,,,,,,,167.07239,-4.477698,164.73213,,,,169.91658,-3.9947336,165.59103,,,,,,,,,,164.66588,-3.6499574,160.51442,158.87317,-1.7969118,154.52533,162.9946,-2.8078032,158.77774,158.87317,-1.7969118,154.52533,156.71924,9.449924,153.58748,164.08821,4.714988,164.3106,163.70496,8.954292,164.20352,163.47655,10.622088,163.74109,168.57062,4.7441125,164.8806,169.50821,8.800404,166.14447,169.4843,10.25224,165.90797,157.36374,11.679047,155.07072,158.89844,4.383584,156.99266,160.68553,5.2236624,155.7368,,,,160.90945,10.227921,156.36774,160.45978,11.9124565,156.67734,163.51819,6.199662,160.57446,,,,,,
201,167.75237,8.775089,170.52832,,,,,,,169.32709,5.89154,170.98279,168.63754,8.574065,171.4317,,,,,,,168.10374,-1.7086395,159.88544,168.97694,-3.8206103,163.52306,,,,,,,,,,,,,167.06454,-4.5102386,164.72475,,,,169.91583,-3.9730704,165.68732,,,,,,,,,,164.72948,-3.680391,160.67113,159.18228,-1.802604,154.82599,163.05696,-2.806299,158.84006,159.18228,-1.802604,154.82599,156.8829,9.622202,153.73953,164.20358,4.903973,164.47989,163.91534,8.95899,163.87839,163.4934,10.622307,163.71518,168.71417,4.9122744,165.01721,169.53854,8.789702,166.17197,169.49954,10.250167,165.95775,158.85556,11.532785,156.5529,159.32957,4.97283,157.41252,161.37367,5.8531756,156.38696,,,,160.89775,10.228328,156.35631,160.49878,11.882866,156.5996,163.60593,6.1952214,160.66092,,,,,,
202,167.86601,8.777011,170.64717,,,,,,,169.33595,5.896466,171.04698,168.65758,8.49774,171.43953,,,,,,,168.35046,-1.5900884,160.1424,169.27649,-3.778879,163.82654,,,,,,,,,,163.20424,-3.08756,163.70108,166.702,-4.3675547,164.77895,,,,170.1842,-3.9733095,166.00548,,,,,,,,,,165.02528,-3.733742,160.98732,159.43367,-1.8324347,155.09644,163.04639,-2.7838717,159.16833,159.43367,-1.8324347,155.09644,156.90952,9.680935,153.75983,164.21286,4.9085407,164.49908,163.8681,8.953932,164.08087,163.48436,10.561621,163.71861,168.75752,4.892831,165.09142,169.53444,8.765411,166.16876,169.5127,10.320395,165.96591,159.14241,11.4816885,156.83884,159.60977,4.962219,157.72743,161.40788,5.838382,156.41637,,,,160.88557,10.119691,156.34883,160.50471,11.75664,156.53116,163.6976,6.133414,160.78622,,,,,,
203,168.08939,8.759889,170.91818,,,,,,,169.32881,5.817125,171.04953,168.8816,8.306915,171.63943,,,,,,,168.31409,-1.691185,160.18298,169.29007,-3.7817981,163.87315,,,,,,,,,,163.10422,-3.1175685,163.83995,166.64764,-4.5544877,164.75035,,,,170.21996,-3.9652913,166.09227,,,,,,,,,,165.30171,-3.7612228,161.3048,159.46867,-1.8460859,155.14996,163.24664,-2.8318436,159.3642,159.46867,-1.8460859,155.14996,157.05801,9.839942,153.87296,164.37668,4.911542,164.90685,163.84943,8.927566,164.09459,163.41797,10.556026,163.66092,169.00735,4.8190236,165.34398,169.62242,8.821362,166.0151,169.50175,10.320162,165.98401,159.51729,11.377662,157.20058,160.05176,5.6653094,158.1487,161.66394,5.8090367,156.15778,,,,161.0741,9.900085,156.56442,160.51398,11.667015,156.51788,163.79297,6.0700445,160.8761,,,,,,
204,168.29575,8.776182,171.14877,,,,,,,169.63806,5.633128,171.62923,169.16656,8.28301,171.73563,,,,,,,169.09903,-1.7580001,160.94572,169.4927,-3.7965317,164.06943,,,,,,,,,,163.07791,-3.1589122,163.86476,166.54614,-4.571449,164.90678,,,,170.13219,-3.9931605,166.58542,,,,,,,,,,165.45801,-3.8201451,161.69817,159.4549,-1.8471067,155.16933,163.29413,-2.9061184,159.41164,159.4549,-1.8471067,155.16933,157.37175,9.777483,154.1658,164.4427,5.1487246,164.98561,164.0924,8.921735,164.08957,163.4031,10.555845,163.68375,169.18846,4.689163,165.50816,169.64055,8.820188,166.03291,169.5162,10.490426,166.02602,160.08708,11.297198,157.78558,160.46407,5.8997664,158.54784,161.95326,5.934713,156.41669,,,,161.10837,9.839447,156.61035,160.96892,11.585941,157.1563,163.84874,6.011974,160.91594,,,,,,
205,168.67511,8.568926,171.55206,,,,,,,169.7147,5.6247783,171.7666,169.25476,8.087495,171.84874,,,,,,,169.37634,-1.7707367,161.21155,169.67232,-3.887692,164.26462,,,,,,,,,,163.21167,-3.1415708,163.99908,166.59682,-4.7257423,165.30179,,,,170.16043,-4.1598783,166.60498,,,,,,,,,,165.8301,-3.8825004,162.06032,159.79057,-1.7942111,155.49606,163.28156,-2.9260092,159.43044,159.79057,-1.7942111,155.49606,157.7472,9.755404,154.22452,164.5175,5.1802807,165.1122,164.19557,8.915907,164.1933,163.29102,10.522148,163.63887,,,,169.64055,8.820188,166.03291,169.42381,10.505167,166.17873,160.49432,11.189767,158.19301,160.86287,6.1188517,158.96683,162.02075,6.0641613,156.47734,,,,161.3987,9.821702,157.18982,161.13303,11.527135,157.31607,163.83443,5.972046,160.93175,,,,,,
206,168.93929,8.447397,171.8313,,,,,,,169.71962,5.6103587,171.81842,169.2664,7.96921,171.8651,,,,,,,169.62341,-1.8343462,161.63716,169.70631,-3.9331899,164.32376,,,,,,,,,,163.28085,-3.1352637,164.16678,166.68962,-4.6406507,165.38919,,,,170.24527,-4.2360525,166.72252,,,,,,,,,,165.90944,-3.911376,162.16962,159.85321,-1.8410772,155.68437,163.44653,-2.9782474,159.54695,159.85321,-1.8410772,155.68437,157.8456,9.7784815,154.24413,164.60939,5.176461,165.22525,164.1163,8.911566,164.35371,163.17941,10.445143,163.91779,,,,169.554,8.775338,166.17616,169.63599,10.484678,166.45969,161.49406,11.146615,159.18127,161.06984,6.1694617,159.12108,162.1808,6.1715307,156.90704,161.31438,9.85391,159.12216,161.36922,9.972445,157.30658,161.1371,11.446449,157.34505,163.91347,5.967903,161.00964,,,,,,
207,169.22752,8.388798,172.12183,,,,,,,169.73811,5.522134,171.86247,169.60414,7.840266,172.22607,,,,,,,169.80882,-2.0439298,162.0876,169.94464,-4.053804,164.69771,,,,,,,,,,163.26244,-3.2113638,164.37253,166.75116,-4.636028,165.45085,,,,170.24245,-4.280154,166.83832,,,,,,,,,,165.94464,-3.9038723,162.32272,159.9868,-1.9572996,155.88736,163.61435,-3.0680802,159.72185,159.9868,-1.9572996,155.88736,157.96913,9.776889,154.24695,164.65741,5.170886,165.33977,164.12091,8.845329,164.53743,163.1428,10.408303,163.93869,,,,169.511,8.917443,166.38869,169.6349,10.480164,166.60239,162.13608,11.119289,159.8164,161.21924,6.3656335,159.26157,162.19887,6.365754,157.13844,161.70564,9.864921,159.49791,161.34816,10.211921,157.37979,161.30432,11.326687,157.5095,163.94392,5.943021,161.17181,,,,,,
208,169.34425,8.345281,172.01643,,,,,,,169.85478,5.489443,171.9509,169.61592,7.83941,172.2381,,,,,,,170.05038,-2.1024659,162.4685,169.98781,-4.100084,164.78418,,,,,,,,,,163.27748,-3.1720061,164.383,167.10056,-4.5014577,165.89877,,,,170.48604,-4.3803997,167.15517,,,,,,,,,,166.19896,-3.9181693,162.64684,160.01645,-1.9842027,155.88983,163.68234,-3.1071608,159.74158,160.01645,-1.9842027,155.88983,158.03168,9.747797,154.41978,164.8942,5.1371956,165.62035,164.23814,8.706816,164.91492,163.28981,10.297824,164.09413,,,,169.50511,8.796371,166.47942,169.63982,10.32164,166.7225,162.56325,11.190971,160.36334,161.6832,6.344652,159.72139,162.20183,6.37856,157.14081,162.1782,9.846141,159.92905,161.33849,10.211173,157.41591,161.29045,11.324161,157.5296,164.14613,5.8887243,161.4273,,,,,,
209,169.37761,8.331162,172.05087,,,,,,,170.0169,5.368514,172.12315,169.77232,7.8280187,172.39754,,,,,,,170.49908,-2.2831707,163.0067,170.08177,-4.1805415,165.23694,,,,,,,,,,163.2729,-3.1594782,164.40796,167.11249,-4.458543,166.05505,,,,,,,,,,,,,,,,166.19408,-3.9269705,162.69678,160.38257,-1.9880531,156.25087,163.71115,-3.1168303,159.80179,160.38257,-1.9880531,156.25087,158.42165,9.750122,154.79575,164.90712,5.0634737,165.63951,164.53262,8.65294,165.20822,163.57867,10.109495,164.35622,,,,169.50636,8.776126,166.48132,169.64388,10.262745,166.713,163.2059,11.339303,160.95506,161.69722,6.33026,159.8318,162.13718,6.3765163,157.23509,162.7841,9.82023,160.51529,161.27698,10.240527,157.43994,161.09001,11.271186,157.43129,164.72356,5.8538375,161.99611,,,,,,
210,169.38943,8.342043,172.06253,,,,,,,170.0783,5.3346243,172.17728,169.96448,7.5759273,172.49464,,,,,,,170.4686,-2.3768318,163.03455,170.06845,-4.1835923,165.29181,,,,,,,,,,163.29036,-3.1580951,164.43936,167.17836,-4.4769855,166.35606,,,,,,,,,,,,,,,,166.2434,-3.93375,162.86531,160.40462,-1.9887147,156.27235,163.89645,-3.12679,159.98274,160.40462,-1.9887147,156.27235,158.45644,9.583659,154.83911,164.90756,4.691245,165.77898,164.96132,8.590804,165.55463,163.77588,10.05976,164.48325,,,,169.5282,8.825199,166.51619,169.64388,10.262745,166.713,163.43883,11.280193,161.17337,161.63664,6.0219765,159.7805,162.1342,6.363703,157.23273,163.0347,9.948971,160.77328,161.14607,10.246564,157.41934,160.87231,11.416207,157.24664,164.7607,5.9270635,162.36688,,,,,,
211,169.63191,8.353143,172.44072,,,,,,,170.13689,5.2589164,172.2005,170.0958,7.9673533,172.61557,,,,,,,170.81458,-2.4038172,163.41464,170.07443,-4.2778153,165.41647,,,,,,,,,,163.35182,-3.1546407,164.63777,167.11838,-4.5420275,166.42902,170.36426,1.8286124,173.04445,,,,,,,,,,,,,166.23918,-3.940792,162.99367,160.64207,-1.9258463,156.16219,163.88211,-3.0797513,160.0841,160.64207,-1.9258463,156.16219,158.49808,9.581185,154.92969,164.93288,4.6825514,165.83466,165.24449,8.551038,165.84148,163.80157,10.0338955,164.47835,,,,169.6178,8.80634,166.53738,169.62514,10.26819,166.56319,163.4209,11.279823,161.2017,161.8697,5.955498,160.04604,162.1842,6.3559504,157.38773,163.329,9.909618,160.99158,161.20877,10.266628,157.52106,160.7775,11.44151,157.39587,164.78351,5.7351937,162.38467,,,,,,
212,169.70482,8.35234,172.51498,,,,,,,170.51521,5.235259,172.45964,170.2076,7.8505325,172.68904,,,,,,,170.82668,-2.803201,163.4435,170.18376,-4.3614287,165.57434,170.71385,1.6653616,173.39099,,,,,,,163.39563,-3.1726933,164.70659,167.09465,-4.5757203,166.42696,170.71931,1.6960112,173.39561,,,,,,,,,,,,,166.29546,-3.9874089,163.2545,160.64207,-1.9258463,156.16219,164.06929,-2.9972498,160.31195,160.64207,-1.9258463,156.16219,158.73386,9.573136,155.16138,165.14879,4.669135,166.05241,165.43727,8.621295,166.06528,164.2217,9.874788,164.88516,,,,169.6178,8.80634,166.53738,169.5553,10.246127,166.4954,164.09042,11.249161,161.86545,161.98888,5.9418955,160.16446,162.11584,5.9769177,157.39024,163.70636,9.825487,161.35498,161.20439,10.266531,157.52736,160.76059,11.459322,157.4287,165.05325,5.717938,162.32756,,,,,,
213,169.75346,8.448704,172.56099,,,,,,,170.51968,5.1176467,172.46771,170.3551,7.8402534,172.82094,,,,,,,171.00331,-2.42088,163.65964,170.3381,-4.4212227,165.725,170.70697,1.5456458,173.38753,,,,,,,163.44136,-3.2075622,164.75288,167.21642,-4.765073,166.52156,170.72813,1.6641388,173.40553,,,,,,,,,,170.70245,1.3180505,173.34691,166.29546,-3.9874089,163.2545,160.85333,-1.8473165,156.36424,164.17972,-3.0758727,160.42105,160.85333,-1.8473165,156.36424,158.98216,9.664634,155.3999,165.24802,4.662924,166.1525,165.76537,8.4652405,166.40875,164.5846,9.8209915,165.27808,,,,169.6178,8.80634,166.53738,169.5352,10.121941,166.48088,164.48389,11.201458,162.25674,162.07277,5.5958104,160.2586,162.11584,5.9769177,157.39024,163.85109,9.790817,161.49092,161.08743,10.263925,157.69678,160.83241,11.456736,157.4994,164.90707,5.7087636,162.6598,,,,,,
214,170.12366,8.431613,172.68394,,,,,,,170.68231,4.982249,172.59763,170.53421,7.530939,172.72983,,,,,,,170.79878,-2.8452997,163.46596,170.38261,-4.424642,165.76834,,,,,,,,,,163.80002,-3.2462714,165.10875,167.21764,-4.7801223,166.68925,,,,,,,,,,,,,,,,166.37196,-4.0398808,163.37756,160.92958,-1.7940854,156.40811,163.99637,-3.1241577,160.86133,160.91727,-1.6966166,156.42581,159.15144,9.399572,155.52548,165.2633,4.68289,166.35718,166.02885,8.431759,166.84782,164.88522,9.661691,165.63431,,,,169.3417,8.644686,166.84647,169.5352,10.121941,166.48088,164.78867,11.202334,162.58723,162.45421,5.622006,160.69696,162.24992,5.971071,157.52078,164.02658,9.781241,161.7109,161.07857,10.1416,157.7096,160.821,11.3452,157.80995,164.90294,5.68883,162.65646,,,,,,
215,170.23405,8.423462,172.79651,,,,,,,170.79706,4.927037,172.71388,170.63454,7.498438,172.82512,,,,,,,170.759,-2.8667328,163.60524,170.46844,-4.4611464,165.92705,170.75673,1.4117472,173.72528,,,,,,,163.77954,-3.3435094,165.0886,167.33081,-4.8377466,166.8188,170.76352,1.4497626,173.73106,,,,,,,,,,,,,166.42299,-4.146275,163.47101,161.08331,-1.7317398,156.57866,164.14578,-3.1397765,161.05016,161.06912,-1.6199025,156.59904,159.23177,9.325673,155.60004,165.51895,4.6502395,166.64087,166.53702,8.305252,167.36494,165.0886,9.391073,165.82782,,,,169.27982,8.620683,166.82605,169.3854,10.233821,166.42729,164.76414,11.264074,162.62515,162.62419,5.612428,160.90773,162.27844,6.011283,157.54709,164.08972,9.749525,161.79022,161.06564,10.113343,157.74002,160.80525,11.315773,157.8358,165.0039,5.6811385,162.80627,,,,,,
216,170.42427,8.21668,172.9846,,,,,,,170.88217,4.8382034,172.79625,170.74782,7.489895,172.94029,,,,,,,170.74919,-2.9890504,163.62143,170.66458,-4.478335,166.15173,170.93857,1.3795353,173.9691,,,,,,,163.96164,-3.4651496,165.2558,167.3123,-4.842766,166.84888,170.93857,1.3795353,173.9691,,,,,,,,,,,,,166.43387,-4.1525745,163.5198,161.17532,-1.7117605,156.69733,164.1912,-3.1491902,161.13057,161.16113,-1.5998548,156.71776,159.35432,9.2979145,155.68756,165.67784,4.6192794,166.84766,166.96696,8.235045,167.8008,165.25485,9.3815565,165.99565,,,,169.27747,8.564312,166.8177,169.3854,10.233821,166.42729,164.76373,11.337162,162.65674,162.61362,5.433982,160.8998,162.39777,5.9494534,157.67686,164.18214,9.7437525,161.9281,161.04977,9.998365,157.72081,160.81306,11.308678,157.83469,165.02841,5.885768,162.93536,,,,,,
217,170.65239,8.041063,173.20697,,,,,,,171.0135,4.7626314,172.84697,170.83499,7.421975,173.05922,,,,,,,171.56807,-2.4661434,164.74097,170.66623,-4.4784617,166.15334,170.93991,1.2797607,173.9733,,,,,,,164.2413,-3.4885375,165.53563,167.51213,-4.8572674,167.0482,170.93991,1.2797607,173.9733,,,,,,,,,,170.84677,1.1089308,173.75482,166.69115,-4.169764,163.7727,161.17938,-1.7104689,156.69843,164.1912,-3.1491902,161.13057,161.16405,-1.5896376,156.72052,159.54497,9.398218,155.75658,165.71358,4.6080375,166.88406,167.03659,8.125808,167.71936,165.8088,9.348166,166.58875,,,,169.2904,8.500456,166.83267,169.60957,10.009666,166.6376,164.71521,11.339508,162.60858,162.61362,5.433982,160.8998,162.46037,5.815158,157.74239,164.17699,9.787054,161.95625,161.04643,9.715532,157.70528,160.80754,11.377866,157.8748,165.23045,5.872804,163.17325,,,,,,
218,170.75711,8.020762,173.34108,,,,,,,171.17523,4.6691227,172.86795,170.83841,7.340177,173.39664,,,,,,,171.70168,-2.3781662,165.28545,170.92563,-4.497535,166.4569,170.98004,1.2751288,174.03596,,,,,,,164.2703,-3.4981809,165.58868,167.51572,-4.8595033,167.08473,171.05942,1.2682374,174.11697,,,,,,,,,,171.06773,1.1431797,173.68849,166.72444,-4.297823,163.80591,161.22592,-1.7084991,156.7943,164.33981,-3.1540625,161.27644,161.21059,-1.5876279,156.81639,159.54478,9.3374605,155.73637,165.94237,4.591873,167.14531,167.27321,7.9882865,167.96263,166.30496,9.361895,167.08784,,,,169.28148,8.44761,166.82565,169.38223,9.996228,166.43889,164.70491,11.382916,162.64297,162.57059,5.4806023,160.89784,162.50082,5.8115425,157.8366,164.15924,9.789844,161.9849,161.17885,9.71091,157.8143,160.76643,11.141099,157.7506,165.35469,5.8314266,163.34166,,,,,,
219,170.85915,7.5697703,173.48586,170.342,-1.1912862,170.9019,,,,171.22002,4.604981,172.91492,171.0363,7.16091,173.7396,,,,,,,171.70851,-2.3458872,165.29175,170.98563,-4.7062197,166.47224,171.04562,1.2631567,174.123,,,,,,,164.3193,-3.532373,165.66422,167.74426,-4.9061103,167.34593,171.18251,1.2512246,174.26271,,,,,,,,,,,,,166.90881,-4.3418856,164.02696,161.23141,-1.7204117,156.83096,164.3861,-3.1453116,161.31996,161.21683,-1.6054008,156.85196,159.80049,9.328333,155.95953,166.27614,4.2560997,167.4864,167.75548,7.95733,168.41457,166.78603,9.305465,167.5663,,,,,,,,,,164.71739,11.451446,162.65244,162.5808,5.526553,160.90648,162.53589,5.728186,157.85986,164.18509,9.858969,162.02847,161.26122,9.861674,157.85902,160.78355,11.162823,157.73584,165.39597,5.829038,163.38257,,,,,,
